id,text,label,origin,id-type,english,french
http://www.elconfidencial.com/economia/2017-06-09/huelga-estibadores-perdidas-puertos-espanoles_1396831/,El departamento capitaneado por ÃÃ±igo de la Serna hace un llamamiento al diÃ¡logo y pide que finalicen los paros programados para las prÃ³ximas dos semanas en dÃ­as alternos y el bajo rendimiento por parte de los estibadores.,0,news-articles,url,The department led by ÃÃ±igo de la Serna calls for dialogue and asks for an end to the strikes scheduled for the next two weeks on alternate days and the poor performance on the part of the stevedores.,"Le département dirigé par Óigo de la Serna appelle au dialogue et demande la fin des grèves prévues pour les deux prochaines semaines, un jour sur deux, et du mauvais comportement des débardeurs."
http://www.elconfidencial.com/mercados/inversion/2014-11-14/s-p-mantiene-el-rating-de-espana-pero-alerta-de-los-riesgos-del-entorno-politico_455669/,"Por otro lado, la agencia explica que la perspectiva ""estable"" del rating equilibra sus previsiones de una ""sÃ³lida recuperaciÃ³n econÃ³mica"" y una gradual consolidaciÃ³n presupuestaria, frente a los riesgos de un entorno de debilitamiento del crecimiento externo, un prolongado desapalancamiento del sector privado y las presiones deflacionarias.",0,news-articles,url,"On the other hand, the agency explains that the ""stable"" outlook of the rating balances its forecasts of a ""solid economic recovery"" and a gradual budgetary consolidation, against the risks of an environment of weakening external growth, a prolonged deleveraging of the private sector and deflationary pressures.","En revanche, l'agence explique que la perspective ""stable"" de la notation met en balance ses prévisions d'une ""reprise économique solide"" et d'une consolidation budgétaire progressive, avec les risques d'un environnement d'affaiblissement de la croissance externe, d'un désendettement prolongé du secteur privé secteur et les pressions déflationnistes."
https://www.newtral.es/en-directo-sesion-control-gobierno-16-marzo/,De Ignacio Gil (VOX): Â¿Por quÃ© ha engaÃ±ado a las vÃ­ctimas del terrorismo?,0,news-articles,url,From Ignacio Gil (VOX): Why have you deceived the victims of terrorism?,De Ignacio Gil (VOX) : Pourquoi avez-vous trompé les victimes du terrorisme ?
https://www.elsaltodiario.com/campo-cuidados/apoyo-mutuo-sequia-pajaros,"Muchos de los colores tienen una tonalidad mÃ¡s apagada de lo que yo recuerdo, imagino, o deseo.",0,news-articles,url,"Many of the colors are duller in tone than I remember, imagine, or desire.","La plupart des couleurs sont plus ternes que ce dont je me souviens, l’imagine ou le désire."
https://www.infolibre.es/economia/sanchez-anuncia-plan-50-000-sareb-alquiler-asequible_1_1475116.html,AdemÃ¡s ha aÃ±adido que EspaÃ±a es el tercer paÃ­s de la UE con mÃ¡s casas vacÃ­as.,0,news-articles,url,He also added that Spain is the third country in the EU with the most empty houses.,Il a également ajouté que l'Espagne est le troisième pays de l'UE avec le plus de maisons vides.
https://www.newtral.es/pp-vox-elecciones-castilla-y-leon/,"Alfonso FernÃ¡ndez MaÃ±ueco sale ganador, pero tocado, de las elecciones de Castilla y LeÃ³n.",0,news-articles,url,"Alfonso Fernández Mañueco emerges as the winner, but affected, of the elections in Castilla y León.","Alfonso Fernández Mañueco apparaît comme le vainqueur, mais affecté, des élections en Castilla y León."
https://www.elespanol.com/deportes/futbol/20230417/xabi-alonso-realidad-milagro-alemania-real-madrid/756674492_0.html,"Un hombre de club, defensor de lo suyo y con una gran imagen tambiÃ©n fuera del campo",0,news-articles,url,"A man of the club, defender of what is his and with a great image also off the field","Un homme du club, défenseur de ce qui lui appartient et avec une belle image également en dehors du terrain"
http://www.vanitatis.elconfidencial.com/noticias/2015-07-02/la-hija-de-blanca-romero-debuta-en-la-pasarela-y-su-madre-le-prohibe-hablar_911540/,"Una explicaciÃ³n un tanto peculiar cuando ya en abril de 2014, con 16 aÃ±os, protagonizÃ³ un editorial de moda para Â¡Hola!",0,news-articles,url,"A somewhat peculiar explanation when in April 2014, at the age of 16, she starred in a fashion editorial for ¡Hola!","Une explication un peu particulière lorsqu'en avril 2014, à l'âge de 16 ans, elle apparaît dans un éditorial de mode pour ¡Hola !"
https://www.infolibre.es/cultura/libros/historia-amor-detras-desnudo-venus-espejo-velazquez-suelta-melena-italia_1_1473374.html,"""VelÃ¡zquez entra en esta historia porque le envÃ­a Felipe IV de embajador plenipotenciario a Italia para comprar obras de arte con las que adornar los palacios reales.",0,news-articles,url,"""Velázquez enters this story because Philip IV sent him as plenipotentiary ambassador to Italy to buy works of art with which to decorate the royal palaces.",""" Velázquez entre dans cette histoire parce que Philippe IV l'envoya comme ambassadeur plénipotentiaire en Italie pour acheter des œuvres d'art avec lesquelles décorer les palais royaux."
https://www.elplural.com/opinion/religion-bodas-gays_251863102,"En mi mente infantil concluÃ­ que esos dos o tres estados civiles eran realmente muy pocos, y algo en mÃ­ me decÃ­a que era de una cortedad inaceptable.",0,news-articles,url,"In my childish mind I concluded that those two or three marital statuses were really very few, and something in me told me that it was unacceptable.","Dans mon esprit d’enfant, j’ai conclu que ces deux ou trois états matrimoniaux étaient vraiment très peu nombreux, et quelque chose en moi me disait que c’était inacceptable."
https://www.libertaddigital.com/deportes/futbol/2023-04-17/el-valencia-estalla-contra-los-arbitrajes-el-futbol-huele-muy-mal-nos-han-robado-a-camara-lenta-7005361/,Hoy el Ã¡rbitro cuando vea las imÃ¡genes le tiene que costar dormir.,1,news-articles,url,Today when the referee sees the images it must be difficult for him to sleep.,"Aujourd'hui, quand l'arbitre voit les images, il doit avoir du mal à dormir."
https://www.vanitatis.elconfidencial.com/noticias/2017-08-04/el-exministro-soria-veranea-por-sexto-ano-consecutivo-en-el-mismo-hotel-ilegal_1424570/,El hotel VolcÃ¡n Lanzarote fue inaugurado en el aÃ±o 2002 y tiene sentencia firme declarando ilegal su licencia urbanÃ­stica desde hace mÃ¡s de cuatro aÃ±os sin que durante todo este tiempo haya podido regularizar su situaciÃ³n.,0,news-articles,url,The Volcán Lanzarote hotel was inaugurated in 2002 and has had a final ruling declaring its planning license illegal for more than four years without being able to regularize its situation during all this time.,L'hôtel Volcán Lanzarote a été inauguré en 2002 et a fait l'objet d'une décision définitive déclarant son permis de construire illégal pendant plus de quatre ans sans pouvoir régulariser sa situation pendant tout ce temps.
https://www.elconfidencial.com/alma-corazon-vida/2019-01-15/consejos-policia-nacional-no-te-roben-en-casa_1759354/,"Si pierdes las llaves, te las sustraen o acabas de mudarte a una casa o piso, cambia los bombines de las puertas y si te vas, no desconectes la luz.",0,news-articles,url,"If you lose your keys, they are stolen or you have just moved into a house or apartment, change the door cylinders and if you leave, do not turn off the light.","Si vous perdez vos clés, si elles vous sont volées ou si vous venez d'emménager dans une maison ou un appartement, changez les cylindres de porte et si vous partez, n'éteignez pas la lumière."
http://www.elconfidencial.com/cultura/2016-08-06/joker-batman-peiculas-comics-jared-leto-jack-nicholson-cesar-romero-heath-ledger_1242564/,"Un Batman que en los aÃ±os 80 se enfrenta a narcotraficantes, a asesinos en serie que descuartizan mujeres y las tiran a los contenedores, a niÃ±os con sobredosis de pastillas.",0,news-articles,url,"A Batman who in the 80s faces drug traffickers, serial killers who dismember women and throw them in containers, children with pill overdoses.","Un Batman qui, dans les années 80, affronte des trafiquants de drogue, des tueurs en série qui démembrent les femmes et les jettent dans des containers, des enfants victimes d'overdose de pilules."
https://www.newtral.es/el-documento-de-un-diputado-leton-sobre-espana-y-turquia-no-es-un-informe-definitivo-del-consejo-de-europa/,"En septiembre de 2018, y segÃºn recoge Efe, el entonces secretario general del Consejo de Europa, Thorbjorn Jagland, se pronunciÃ³ sobre el tema catalÃ¡n y asegurÃ³ que no tenÃ­a Â«ninguna duda de que los tribunales espaÃ±oles estÃ¡n tratando este asunto de acuerdo a la ley espaÃ±ola y al Convenio Europeo de Derechos HumanosÂ».",0,news-articles,url,"In September 2018, and according to Efe, the then secretary general of the Council of Europe, Thorbjorn Jagland, spoke out on the Catalan issue and assured that he had ""no doubt that the Spanish courts are dealing with this matter in accordance with Spanish law and the European Convention on Human Rights.","En septembre 2018, et selon Efe, Thorbjorn Jagland, alors secrétaire général du Conseil de l'Europe, s'est prononcé sur la question catalane et a assuré qu'il n'avait « aucun doute sur le fait que les tribunaux espagnols traitent cette affaire conformément à la loi espagnole ». et la Convention européenne des droits de l'homme."
http://www.vanitatis.elconfidencial.com/noticias/2015-09-26/los-famosos-opinan-sobre-la-deriva-independentista-de-cataluna_1037244/,Leandro de BorbÃ³n,0,news-articles,url,Leandro de Borbón,Léandro de Bourbon
https://okdiario.com/diariomadridista/real-madrid/mejor-ataque-europa-amenaza-champions-313535,En estos Ãºltimos cinco partidos tambiÃ©n han avasallado a sus rivales con los tiros a puerta.,0,news-articles,url,In these last five games they have also overwhelmed their rivals with shots on goal.,"Lors de ces cinq derniers matchs, ils ont également dominé leurs rivaux grâce aux tirs au but."
http://www.vanitatis.elconfidencial.com/noticias/2015-10-23/johan-cruyff-negocios-caracter-y-chupachups_1069044/,Ten en cuenta que estÃ¡bamos aÃºn en el franquismo.,0,news-articles,url,Keep in mind that we were still under Franco.,Gardez à l’esprit que nous étions encore sous Franco.
http://www.elconfidencial.com/cultura/2016-08-06/joker-batman-peiculas-comics-jared-leto-jack-nicholson-cesar-romero-heath-ledger_1242564/,"Nada que ver con el Joker de ""EscuadrÃ³n suicida"", pelÃ­cula que se ha estrenado este viernes y se prevÃ© que sea el taquillazo del verano.",0,news-articles,url,"Nothing to do with the Joker from ""Suicide Squad"", a film that was released this Friday and is expected to be the blockbuster of the summer.","Rien à voir avec le Joker de ""Suicide Squad"", film sorti ce vendredi et qui devrait être le blockbuster de l'été."
http://www.lavanguardia.com/opinion/20170505/422290601422/nervios-en-ferraz.html,"SÃ³lo con que una parte de los avales a la lÃ­der andaluza (por ejemplo, un 5%) cambie su voto en el momento de depositar la papeleta, SÃ¡nchez puede salir elegido.",0,news-articles,url,"Only if a portion of the Andalusian leader's supporters (for example, 5%) change their vote at the time of casting the ballot, can Sánchez be elected.",Ce n'est que si une partie des partisans du leader andalou (par exemple 5 %) changent de vote au moment du vote que Sánchez pourra être élu.
https://www.newtral.es/gibraltar-mas-alla-de-los-culebrones-de-verano/,"En el mundo existen 17 territorios bajo rÃ©gimen colonial pendientes de descolonizaciÃ³n, que estÃ¡n reconocidos asÃ­ por las Naciones Unidas.",0,news-articles,url,"In the world there are 17 territories under colonial rule pending decolonization, which are recognized by the United Nations.","Il existe dans le monde 17 territoires sous domination coloniale en attente de décolonisation, qui sont reconnus par les Nations Unies."
https://www.newtral.es/andreas-fernandez-muerte-huca-75-horas-atada-sobreseimiento-recurso/,Se le da el alta tras administrarle una dosis intravenosa de antibiÃ³tico.,0,news-articles,url,He is discharged after administering an intravenous dose of antibiotic.,Il sort après avoir administré une dose intraveineuse d'antibiotique.
https://www.lavozdegalicia.es/noticia/cultura/2023/04/17/marchante-falsifico-basquiat-confiesa-tardo-30-minutos-obra/0003_202304H17P26991.htm,"Cada dÃ­a, unas 10.000 personas pagaban su entrada para ver la exposiciÃ³n.",0,news-articles,url,"Every day, about 10,000 people paid admission to see the exhibition.","Chaque jour, environ 10 000 personnes payaient leur entrée pour voir l'exposition."
https://www.newtral.es/alberto-nunez-feijoo-nuevo-presidente-del-pp-esta-sera-la-nueva-cupula-del-partido/,"SerÃ¡ la secretaria general del PP, puesto que antes ocupaba Teodoro GarcÃ­a Egea.",0,news-articles,url,"She will be the general secretary of the PP, a position previously held by Teodoro García Egea.","Elle sera la secrétaire générale du PP, poste précédemment occupé par Teodoro García Egea."
https://www.newtral.es/que-leyes-ha-aprobado-el-gobierno/,"Es decir, tendrÃ¡ que volver otra vez al Consejo de Ministros para ser aprobado de forma definitiva.",0,news-articles,url,"That is, it will have to return again to the Council of Ministers to be definitively approved.","Autrement dit, il devra revenir au Conseil des ministres pour être définitivement approuvé."
https://www.newtral.es/centros-salud-comunidades-pandemia-covid/,"âHa sido una situaciÃ³n muy deficitariaâ, critica.",0,news-articles,url,"""It has been a very deficient situation,"" he criticizes.","""C'est une situation très déficiente"", critique-t-il."
https://www.granadahoy.com/ocio/historia-Granada-cinematografica_0_1490250964.html,"Por otro lado, el cine coreano tambiÃ©n ha llevado la cultura granadina al continente asiÃ¡tico gracias a la serie de Netflix Memories of the Alhambra (2018).",0,news-articles,url,"On the other hand, Korean cinema has also brought Granada culture to the Asian continent thanks to the Netflix series Memories of the Alhambra (2018).","D'autre part, le cinéma coréen a également amené la culture grenadine sur le continent asiatique grâce à la série Netflix Memories of the Alhambra (2018)."
https://www.elplural.com/esports/noticias/orange-unity-league-saw-proclama-campeon-ajustada_242579102,"Tras conseguir la primera ronda de pistolas, el conjunto portuguÃ©s comenzaba a dominar la primera mitad del partido en su bando como terror.",0,news-articles,url,"After getting the first round of pistols, the Portuguese team began to dominate the first half of the game on their side like terror.","Après avoir obtenu le premier coup de pistolet, l'équipe portugaise a commencé à dominer la première moitié du match de son côté comme la terreur."
http://www.vanitatis.elconfidencial.com/noticias/2015-10-27/la-melancolica-entrada-de-julian-contreras-en-el-mundo-de-los-bloggers_1072339/,"""Estamos en el aÃ±o 2014, la gente usa el mÃ³vil para todo tipo de cosas, yo lo uso para conocer gente"", asegurÃ³ el joven a ""Vanitatis"".",0,news-articles,url,"""We are in the year 2014, people use their cell phones for all kinds of things, I use them to meet people,"" the young man assured ""Vanitatis.""","""Nous sommes en 2014, les gens utilisent leur téléphone portable pour toutes sortes de choses, je les utilise pour rencontrer des gens"", a assuré le jeune homme à ""Vanitatis""."
http://www.vanitatis.elconfidencial.com/noticias/2016-08-04/boda-secreta-emiliano-suarez-carola-baleztena_1242665/,El relato de sus relaciones en los medios de comunicaciÃ³n no siempre ha sido agradable para Ã©l.,0,news-articles,url,The story of his relationships in the media has not always been pleasant for him.,L’histoire de ses relations dans les médias n’a pas toujours été agréable pour lui.
https://www.hola.com/actualidad/20230417230160/ana-obregon-mensaje-criticas-foto-nieta/,"SerÃ¡ ella misma quien lo presente dentro de unas semanas ante la prensa, en una rueda que lÃ³gicamente viene cargada de una gran expectaciÃ³n, aunque de momento no se ha especificado ni el dÃ­a ni la hora exacta para celebrar dicho acto.",0,news-articles,url,"She will be the one to present it to the press in a few weeks, in a conference that is logically loaded with great expectations, although at the moment neither the exact day nor the time to celebrate said event has been specified.","Ce sera elle qui le présentera à la presse dans quelques semaines, lors d'une conférence logiquement chargée de grandes attentes, même si pour le moment ni le jour ni l'heure exacte pour célébrer cet événement n'ont été précisés."
http://www.elmundo.es/opinion/2015/04/12/55296b67268e3efb2a8b4572.html,"Ante esa dicotomÃ­a, me dirijo a un hombre muy cercano al presidente para que arroje algo de luz a tan confuso panorama.",0,news-articles,url,"Faced with this dichotomy, I turn to a man very close to the president to shed some light on such a confusing panorama.","Face à cette dichotomie, je me tourne vers un homme très proche du président pour faire la lumière sur un panorama aussi confus."
https://www.hola.com/moda/tendencias/20230417229209/feria-de-abril-sevilla-consejos-como-vestir-hombre/,"Sin embargo, tambiÃ©n puedes utilizar tejidos de lino con colores tierra, beis, verdes o azulones y pantalones en tonos tierraâ.",0,news-articles,url,"However, you can also use linen fabrics with earth, beige, green or blue colors and pants in earth tones.","Cependant, vous pouvez également utiliser des tissus en lin aux couleurs terre, beige, vert ou bleu et des pantalons aux tons terre."
https://www.vanitatis.elconfidencial.com/noticias/2018-06-15/cinco-motivos-para-ir-al-ver-el-documental-de-mcqueen-aunque-no-te-guste-la-moda_1578495/,"o las experiencias de su sobrino Gary, quien trabajÃ³ con el modisto durante algunos aÃ±os, asÃ­ como sus mÃ¡s estrechos colaboradores o la editoria de moda Isabella Blow, la mentora ""fashion"" de McQueen.",0,news-articles,url,"or the experiences of his nephew Gary, who worked with the couturier for some years, as well as his closest collaborators or the fashion editor Isabella Blow, McQueen's ""fashion"" mentor.","ou encore les expériences de son neveu Gary, qui a travaillé quelques années chez le couturier, ainsi que de ses plus proches collaborateurs ou encore de la rédactrice de mode Isabella Blow, mentor « mode » de McQueen."
http://www.elconfidencial.com/cultura/2016-08-06/joker-batman-peiculas-comics-jared-leto-jack-nicholson-cesar-romero-heath-ledger_1242564/,"""En la primera reuniÃ³n, cuando les enseÃ±Ã© el esbozo del Joker, Bill [Finger, co-creador de Batman junto a Kane] me dijo que le recordaba a Conrad Veidt en ""El hombre que rÃ­e"" (1928).",0,news-articles,url,"""At the first meeting, when I showed them the sketch of the Joker, Bill [Finger, co-creator of Batman with Kane] told me that it reminded him of Conrad Veidt in ""The Man Who Laughs"" (1928).","""Lors de la première rencontre, lorsque je leur ai montré le croquis du Joker, Bill [Finger, co-créateur de Batman avec Kane] m'a dit que cela lui rappelait Conrad Veidt dans ""L'Homme qui rit"" (1928)."
https://www.noticiasdealava.eus/araba/2020/11/30/ano-blanco-campings-alaveses/1064738.html?utm_source=rss,"La iniciativa la han desarrollado a lo largo de tres aÃ±os (2018 a 2020), con trabajos programados para que fueran entrando en servicio progresivo los cambios, pero mientras se ejecutaban las obras llegÃ³ el aÃ±o 2020 y la falta de clientes puede suponer un problema.",0,news-articles,url,"They have developed the initiative over three years (2018 to 2020), with work scheduled so that the changes would progressively come into service, but while the works were being carried out, the year 2020 arrived and the lack of customers may pose a problem.","Ils ont développé l'initiative sur trois ans (2018 à 2020), avec des travaux programmés pour que les changements entrent progressivement en service, mais pendant que les travaux étaient réalisés, l'année 2020 est arrivée et le manque de clients peut poser problème."
http://www.eldiario.es/catalunya/opinions/Constitucional-empezo_6_486861315.html,El relato procesista ya hace tiempo que lo ha conseguido: el aÃ±o 2011 nunca existiÃ³.,0,news-articles,url,The processist story has achieved this for a long time: the year 2011 never existed.,L’histoire processiste y est parvenue depuis longtemps : l’année 2011 n’a jamais existé.
https://as.com/actualidad/politica/pablo-iglesias-revela-que-pidio-podemos-a-yolanda-diaz-n/,"Este lunes, como cada semana, Aimar Bretos ha sentado en la mesa del Ãgora de Hora 25, al exvicepresidente del Gobierno, Pablo Iglesias, el diputado del Parlamento Europeo JosÃ© Manuel GarcÃ­a-Margallo, y la polÃ­tica socialista Carmen Calvo.",0,news-articles,url,"This Monday, like every week, Aimar Bretos has seated the former vice president of the Government, Pablo Iglesias, the deputy of the European Parliament, José Manuel García-Margallo, and the socialist politician Carmen Calvo, at the Hora 25 ágora table.","Ce lundi, comme chaque semaine, Aimar Bretos a fait asseoir à la table d'Hora 25 agora l'ancien vice-président du gouvernement, Pablo Iglesias, le député du Parlement européen, José Manuel García-Margallo, et la politicienne socialiste Carmen Calvo."
https://www.europapress.es/cultura/noticia-filologa-dolores-corbella-ingresa-rae-hay-cosas-mucho-mas-importantes-acento-20230416202949.html,"""Sobre todo en el lÃ©xico de la agricultura o el lÃ©xico marÃ­timo, donde toda esa terminologÃ­a que se usaba tiende a desaparecer por el reemplazo de las mÃ¡quinas: es algo lÃ³gico, porque la sociedad va cambiando"", ha seÃ±alado.",0,news-articles,url,"""Especially in the lexicon of agriculture or the maritime lexicon, where all that terminology that was used tends to disappear due to the replacement of machines: it is something logical, because society is changing,"" he said. ±winged","""Surtout dans le lexique agricole ou maritime, où toute la terminologie utilisée tend à disparaître à cause du remplacement des machines: c'est quelque chose de logique, car la société change"", a-t-il déclaré."
https://www.elconfidencial.com/mundo/2018-02-02/hijo-fidel-suicida-cuba-depresion-castro-diaz-balart_1515575/,"EnergÃ­a nuclear: peligro ambiental o soluciÃ³n para el futuro"" (1997).",0,news-articles,url,"Nuclear energy: environmental danger or solution for the future"" (1997).","L'énergie nucléaire : danger environnemental ou solution pour l'avenir"" (1997)."
http://www.vanitatis.elconfidencial.com/noticias/2016-03-13/la-casa-de-portada-de-jesulin-y-campanario-que-ha-terminado-en-un-bluf_1167582/,"En 2013 el campo de golf tuvo que cerrar sus puertas, pero en meses mÃ¡s tarde volvÃ­a a abrir con un concepto nuevo bajo la gestiÃ³n de la empresa Congest de Omar SuÃ¡rez.",0,news-articles,url,"In 2013 the golf course had to close its doors, but months later it reopened with a new concept under the management of Omar Suárez's company Congest.","En 2013, le terrain de golf a dû fermer ses portes, mais quelques mois plus tard, il a rouvert avec un nouveau concept sous la direction de la société Congest d'Omar Suárez."
http://www.vanitatis.elconfidencial.com/noticias/2015-10-13/una-crisis-de-pareja-y-la-seguridad-de-sus-hijos-las-razones-del-autoexilio-de-miguel-bose-a-panama_1054724/,"""VendrÃ¡ a EspaÃ±a cuando tenga que venir pero definitivamente vive allÃ­, en una urbanizaciÃ³n en la que puede proteger a sus hijos, que se han convertido en lo mÃ¡s importante de su vida"", aseguran.",0,news-articles,url,"""He will come to Spain when he has to come but he definitely lives there, in an urbanization where he can protect his children, who have become the most important thing in his life,"" they say.","""Il viendra en Espagne quand il le faudra mais il vit là-bas, dans une urbanisation où il peut protéger ses enfants, qui sont devenus la chose la plus importante dans sa vie"", disent-ils."
https://www.vanitatis.elconfidencial.com/noticias/2017-09-09/campos-arrocet-alaska-vaquerizo-parejas-television_1440816/,TambiÃ©n en la tele pasan esas cosas y os vamos a mostrar algunos ejemplos de parejas que se han formado entre cÃ¡maras (IÃ±aki LÃ³pez y Andrea Ropero) y otras que ya venÃ­an hechas y no han dudado en compartir platÃ³ (Andreu Buenafuente y Silvia Abril).,0,news-articles,url,These things also happen on TV and we are going to show you some examples of couples that have formed between cameras (Iñaki López and Andrea Ropero) and others that were already made and have not hesitated to share the set (Andreu Buenafuente and Silvia Abril).,Ces choses se produisent aussi à la télévision et nous allons vous montrer quelques exemples de couples qui se sont formés entre les caméras (Iñaki López et Andrea Ropero) et d'autres qui se sont déjà constitués et n'ont pas hésité à partager le plateau (Andreu Buenafuente et Silvia Abril). .
https://www.libertaddigital.com/opinion/libros/la-transicion-de-cristal-1276238378.html,"El diseÃ±o de Torcuato, mÃ¡s complicado y con mÃ¡s riesgos, mantenÃ­a sin embargo los principios ""de la ley a la ley"" y ""debilidad de la oposiciÃ³n"".",0,news-articles,url,"Torcuato's design, more complicated and with more risks, however maintained the principles ""from the law to the law"" and ""weakness of the opposition.""","Le projet de Torcuato, plus compliqué et comportant plus de risques, maintenait cependant les principes de ""de la loi à la loi"" et de ""la faiblesse de l'opposition""."
https://www.elplural.com/economia/trabajadores-nissan-espalda-vox-vienen-camaras_241315102,"AsÃ­ lo explica Miguel Ãngel Boiza, presidente de CCOO Nissan IbÃ©rica: ""Este partido ya vino en febrero a un acto con algunos compaÃ±eros.",0,news-articles,url,"This is how Miguel Ángel Boiza, president of CCOO Nissan Ibérica, explains it: ""This party already came in February to an event with some colleagues.","C'est ainsi que l'explique Miguel Ángel Boiza, président de CCOO Nissan Ibérica : « Cette fête était déjà venue en février pour un événement avec quelques collègues."
https://www.elsaltodiario.com/renta-basica/bonos-termicos-ingreso-minimo-vital-victimas-disfunciones-ayudas-sociales,"Mientras la sociedad seguÃ­a con vÃ©rtigo semejante concatenaciÃ³n de hechos, y aprendÃ­a sobre ayudas, descuentos y bonos, un sector en particular, beneficiarios de ayudas y colectivos y organizaciones familiarizadas con las grandes dificultades que las personas en situaciÃ³n de vulnerabilidad tienen para acceder a ellas, se indignaba con conocimiento de causa.",0,news-articles,url,"While society followed such a concatenation of events with vertigo, and learned about aid, discounts and bonuses, a sector in particular, beneficiaries of aid and groups and organizations familiar with the great difficulties that people in vulnerable situations have in accessing them, he was knowingly outraged.","Alors que la société suivait avec vertige un tel enchaînement d'événements et prenait connaissance des aides, des réductions et des primes, un secteur en particulier, les bénéficiaires des aides et les groupes et organisations familiers avec les grandes difficultés qu'éprouvent les personnes en situation de vulnérabilité à y accéder, il a sciemment indigné."
https://www.alimente.elconfidencial.com/recetas/2019-01-29/video-receta-pechuga-pavo-datiles-orejones_1773014/,"Para que eso no ocurra, Â¡hemos dado con la soluciÃ³n!",0,news-articles,url,"To prevent that from happening, we have found the solution!","Pour éviter que cela n’arrive, nous avons trouvé la solution !"
http://www.lavanguardia.com/opinion/20170410/421589830419/pilato-el-contemporaneo.html,"Torturado, burlado y envilecido, es sometido a una muerte lenta y dolorosa.",0,news-articles,url,"Tortured, mocked and debased, he is subjected to a slow and painful death.","Torturé, moqué et avili, il subit une mort lente et douloureuse."
https://beta.newtral.es/boca-river-mujeres-radio-argentina/20210211/,"Hay que reivindicar que cuando nadie apoyaba al fÃºtbol femenino, ahÃ­ estaba Ã©lâ.",0,news-articles,url,"We must claim that when no one supported women's football, he was there.","Il faut affirmer que lorsque personne ne soutenait le football féminin, lui était là."
https://www.vanitatis.elconfidencial.com/noticias/2017-10-31/santi-vila-perfil-personal-elecciones-cataluna-pdecat-gay_1470067/,"El chef brasileÃ±o Rafael Vertamatti, exmarido de Santi Vila.",0,news-articles,url,"Brazilian chef Rafael Vertamatti, ex-husband of Santi Vila.","Chef brésilien Rafael Vertamatti, ex-mari de Santi Vila."
https://www.elplural.com/opinion/crisis-migratoria-monarquia-luna_267425102,"Se hace tambiÃ©n enormemente difÃ­cil asumir que los espaÃ±oles llevemos dÃ©cadas siendo testigos de la misma âamistad fraternalâ de la monarquÃ­a espaÃ±ola con otras monarquÃ­as Ã¡rabes que no se caracterizan por su sentido democrÃ¡tico, sino, al contrario, por su abuso de poder y por el sometimiento y la miseria de sus pueblos.",0,news-articles,url,"It is also enormously difficult to assume that we Spaniards have been witnessing for decades the same ""fraternal friendship"" of the Spanish monarchy with other Arab monarchies that are not characterized by their sense of democracy. ethical, but, on the contrary, for their abuse of power and the subjugation and misery of their people.","Il est également extrêmement difficile de supposer que nous, Espagnols, assistons depuis des décennies à la même « amitié fraternelle » de la monarchie espagnole avec d'autres monarchies arabes qui ne se caractérisent pas par leur sens de la démocratie et de l'éthique, mais, au contraire, par leurs abus. du pouvoir, de l'assujettissement et de la misère de leur peuple."
https://www.elsaltodiario.com/campo-cuidados/apoyo-mutuo-sequia-pajaros,"Las especies animales en las que la lucha entre los individuos ha sido reducida al mÃ­nimo y en las que la prÃ¡ctica de la ayuda mutua ha alcanzado el mÃ¡ximo desarrollo son, invariablemente, las especies mÃ¡s numerosas, las mÃ¡s florecientes y mÃ¡s aptas para el progreso.",0,news-articles,url,"The animal species in which the struggle between individuals has been reduced to a minimum and in which the practice of mutual aid has reached the maximum development are, invariably, the most numerous species, the most flourishing and more apt for progress.","Les espèces animales chez lesquelles la lutte entre individus a été réduite au minimum et chez lesquelles la pratique de l'entraide a atteint le développement maximum sont, invariablement, les espèces les plus nombreuses, les plus florissantes et les plus aptes au progrès."
https://www.elespanol.com/espana/politica/20230417/irene-montero-feministas-no-negocian-pp-gobierno/756674472_0.html,"Por lo pronto, se han producido varias conversaciones.",0,news-articles,url,"For now, several conversations have taken place.","Pour l’instant, plusieurs conversations ont eu lieu."
https://www.noticiasdealava.eus/opinion/2020/12/22/ayuso-triunfar-pp-han-voxizado/1069568.html?utm_source=rss,Porque creo que detrÃ¡s de las piezas sobre las alertas de los perjuicios de las vacunas que no son tal solo hay eso: el clickbait.,0,news-articles,url,"Because I believe that behind the pieces about the warnings about the harm of vaccines that are not such, there is only that: clickbait.","Parce que je crois que derrière les avertissements sur les méfaits des vaccins qui ne le sont pas, il n’y a que ça : du clickbait."
https://www.newtral.es/andreas-fernandez-muerte-huca-75-horas-atada-sobreseimiento-recurso/,"Un ingreso involuntario âpor razÃ³n de trastorno psÃ­quicoâ requiere autorizaciÃ³n judicial, como indica el artÃ­culo 763 de la Ley de Enjuiciamiento Civil.",0,news-articles,url,"An involuntary admission ""due to mental disorder"" requires judicial authorization, as indicated in article 763 of the Civil Procedure Law.","Une admission involontaire « pour cause de troubles mentaux » nécessite une autorisation judiciaire, comme l'indique l'article 763 du Code de procédure civile."
https://www.elplural.com/opinion/bienvenido-presidente-biden_252561102,es el desprecio criminal por los ciudadanos negros;,1,news-articles,url,It is the criminal contempt for black citizens;,C’est le mépris criminel envers les citoyens noirs ;
http://www.eldiario.es/catalunya/opinions/Barcelona-queremos_6_679342082.html,El que nos recuerda que no estamos solos.,0,news-articles,url,The one that reminds us that we are not alone.,Celui qui nous rappelle que nous ne sommes pas seuls.
